id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	hoaFee	status	price	price_per_sqft	listedDate	removedDate	lastSeenDate	daysOnMarket	builderName	subdivision	mlsName	roomCount	floorCount	garage	garageSpaces	pool	fireplace	cooling	coolingType	heating	heatingType	exteriorType	foundationType	architectureType	pulled_at
14441-Eastbrook-Dr,-El-Paso,-TX-79938	14441 Eastbrook Dr, El Paso, TX 79938	79938	El Paso	31.819514	-106.239741	Single Family	4	2.5	2946	5227	2020		Inactive	345000	117.11	2026-01-15T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T09:58:47.614Z	135			Elpaso														8/12/2026
1812-Schyler-Love-Ln,-El-Paso,-TX-79928	1812 Schyler Love Ln, El Paso, TX 79928	79928	El Paso	31.752429	-106.263831	Single Family	4	2	1865	5663	2026		Inactive	370950	198.9	2026-01-17T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T09:58:47.602Z	133			Elpaso														8/12/2026
3512-Clifton-Ave,-El-Paso,-TX-79903	3512 Clifton Ave, El Paso, TX 79903	79903	El Paso	31.785436	-106.451656	Single Family	3	2	1367	6970	1928		Inactive	214999	157.28	2026-02-23T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T09:50:44.371Z	96			Elpaso														8/12/2026
12773-Destiny-Ave,-El-Paso,-TX-79938	12773 Destiny Ave, El Paso, TX 79938	79938	El Paso	31.775951	-106.246737	Single Family	4	2.5	2116	5227	2010		Inactive	249000	117.67	2026-03-24T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T09:31:19.483Z	67			Elpaso														8/12/2026
4953-Vista-Grande-Cir,-El-Paso,-TX-79922	4953 Vista Grande Cir, El Paso, TX 79922	79922	El Paso	31.840039	-106.581955	Single Family	4	2	2595	10019	1986		Inactive	359000	138.34	2026-03-18T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T09:31:19.450Z	73			Elpaso														8/12/2026
3768-Scheme-Pl,-El-Paso,-TX-79938	3768 Scheme Pl, El Paso, TX 79938	79938	El Paso	31.80604	-106.192121	Single Family	3	2	1442	6098	2024		Inactive	272000	188.63	2026-04-18T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T09:26:22.289Z	42			Elpaso														8/12/2026
5144-Raymond-Telles-Dr,-El-Paso,-TX-79924	5144 Raymond Telles Dr, El Paso, TX 79924	79924	El Paso	31.872637	-106.418771	Single Family	4	2	1584	6970	1956		Inactive	199250	125.79	2026-04-28T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T08:43:47.013Z	32			Elpaso														8/12/2026
348-Coral-Hills-Rd,-El-Paso,-TX-79912	348 Coral Hills Rd, El Paso, TX 79912	79912	El Paso	31.83792	-106.527782	Single Family	3	2	1982	6970	1962		Inactive	369900	186.63	2026-05-08T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T08:00:36.296Z	22			Elpaso														8/12/2026
4531C-J-Levan-Ct,-El-Paso,-TX-79924	4531C J Levan Ct, El Paso, TX 79924	79924	El Paso	31.879682	-106.435911	Single Family	4	2	2347	10019	1980		Inactive	330000	140.61	2026-05-12T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:55:44.380Z	18			Elpaso														8/12/2026
1312-E-Nevada-Ave,-El-Paso,-TX-79902	1312 E Nevada Ave, El Paso, TX 79902	79902	El Paso	31.772923	-106.482421	Single Family	3	1	1584	6098	1910		Inactive	150000	94.7	2026-05-09T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:55:44.368Z	21			Elpaso														8/12/2026
14316-Steve-Joyce-Pkwy,-El-Paso,-TX-79928	14316 Steve Joyce Pkwy, El Paso, TX 79928	79928	El Paso	31.691076	-106.185098	Single Family	2	2	920	4356	2023		Inactive	227000	246.74	2026-05-12T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:55:44.343Z	18			Elpaso														8/12/2026
13001-Pleasant-Manor-Ct,-El-Paso,-TX-79938	13001 Pleasant Manor Ct, El Paso, TX 79938	79938	El Paso	31.771775	-106.242558	Single Family	3	2.5	1844	5663	2012		Inactive	275000	149.13	2026-05-18T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:50:08.173Z	12			Elpaso														8/12/2026
15124-Endurance-Ave,-El-Paso,-TX-79938	15124 Endurance Ave, El Paso, TX 79938	79938	El Paso	31.810209	-106.193207	Single Family	4	2	1644	5227	2026		Inactive	303950	184.88	2026-05-20T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:50:08.163Z	10			Elpaso														8/12/2026
214-Paso-Noble-Dr,-El-Paso,-TX-79912	214 Paso Noble Dr, El Paso, TX 79912	79912	El Paso	31.832855	-106.549609	Townhouse	2	2	1088	2614	1972	308	Inactive	205000	188.42	2026-05-22T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:48:06.127Z	8			Elpaso														8/12/2026
8300-Solar-Pl,-El-Paso,-TX-79904	8300 Solar Pl, El Paso, TX 79904	79904	El Paso	31.855093	-106.452832	Single Family	3	3.5	1800	10890	1957		Inactive	320000	177.78	2026-05-22T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:48:06.122Z	8			Elpaso														8/12/2026
13192-Lost-Willow,-El-Paso,-TX-79938	13192 Lost Willow, El Paso, TX 79938	79938	El Paso	31.775541	-106.234734	Single Family	3	2.5	2297	5227	2016		Inactive	249000	108.4	2026-05-27T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:28:34.373Z	3			Elpaso														8/12/2026
3905-Mcconnell-Ave,-El-Paso,-TX-79904	3905 Mcconnell Ave, El Paso, TX 79904	79904	El Paso	31.827868	-106.446453	Single Family	4	2	1624	6098	1950		Inactive	105000	64.66	2026-05-27T00:00:00.000Z	2026-05-31T00:00:00.000Z	2026-05-30T06:28:34.365Z	3			Elpaso														8/12/2026
3881-Surmise-St,-El-Paso,-TX-79938	3881 Surmise St, El Paso, TX 79938	79938	El Paso	31.803644	-106.19908	Single Family	5	3	2250	5663	2025		Inactive	359950	159.98	2025-02-19T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:49:48.096Z	464			Elpaso														8/12/2026
701-Paseo-Campanero-St,-El-Paso,-TX-79928	701 Paseo Campanero St, El Paso, TX 79928	79928	El Paso	31.704526	-106.20444	Single Family	4	2	1865	6098	2025	60	Inactive	366450	196.49	2025-07-29T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:40:04.096Z	304			Elpaso														8/12/2026
5658-Dailey-Ave,-El-Paso,-TX-79905	5658 Dailey Ave, El Paso, TX 79905	79905	El Paso	31.774236	-106.420988	Single Family	2	1	864	3049	1946		Inactive	137500	159.14	2025-07-31T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:40:04.091Z	302			Elpaso														8/12/2026
11013-Nathan-Bay-Dr,-El-Paso,-TX-79934	11013 Nathan Bay Dr, El Paso, TX 79934	79934	El Paso	31.931019	-106.402772	Single Family	3	2	1570	4356	1996		Inactive	225000	143.31	2025-11-03T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:35:05.699Z	207			Elpaso														8/12/2026
5685-Burning-Tree-Dr,-El-Paso,-TX-79912	5685 Burning Tree Dr, El Paso, TX 79912	79912	El Paso	31.836027	-106.518564	Single Family	6	1	4070	12197	1966		Inactive	459000	112.78	2026-01-05T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:33:06.916Z	144			Elpaso														8/12/2026
700-Paseo-Astuto-Pl,-El-Paso,-TX-79928	700 Paseo Astuto Pl, El Paso, TX 79928	79928	El Paso	31.7046	-106.201088	Single Family	4	1	2107	6970	2025	60	Inactive	398400	189.08	2026-01-16T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:31:31.571Z	133			Elpaso														8/12/2026
1818-Schyler-Love-Ln,-El-Paso,-TX-79928	1818 Schyler Love Ln, El Paso, TX 79928	79928	El Paso	31.750568	-106.262286	Single Family	4	2	1865	5663	2026		Inactive	374450	200.78	2026-01-24T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:31:31.410Z	125			Elpaso														8/12/2026
484-Bingley-Pl,-El-Paso,-TX-79928	484 Bingley Pl, El Paso, TX 79928	79928	El Paso	31.69826	-106.24968	Single Family	5	2	2641	8276	2018	27	Inactive	580000	219.61	2026-02-06T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:28:08.585Z	112			Elpaso														8/12/2026
3953-Surmise-St,-El-Paso,-TX-79938	3953 Surmise St, El Paso, TX 79938	79938	El Paso	31.802712	-106.199078	Single Family	4	2.5	1532	5663	2026		Inactive	284950	186	2026-02-19T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:14:13.939Z	99			Elpaso														8/12/2026
15156-Resolve-Dr,-El-Paso,-TX-79938	15156 Resolve Dr, El Paso, TX 79938	79938	El Paso	31.811443	-106.192957	Single Family	3	2	1583	5227	2026		Inactive	284950	180.01	2026-02-23T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:14:13.922Z	95			Elpaso														8/12/2026
15005-Conviction-Ave,-El-Paso,-TX-79938	15005 Conviction Ave, El Paso, TX 79938	79938	El Paso	31.812322	-106.194833	Single Family	3	2.5	1527	5227	2025		Inactive	284950	186.61	2026-02-23T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:14:13.920Z	95			Elpaso														8/12/2026
15153-Expectation-Ave,-El-Paso,-TX-79938	15153 Expectation Ave, El Paso, TX 79938	79938	El Paso	31.810822	-106.192003	Single Family	4	2	1596	5227	2026		Inactive	279950	175.41	2026-02-24T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:14:13.917Z	94			Elpaso														8/12/2026
14439-Miguel-Terrazas-Dr,-El-Paso,-TX-79938	14439 Miguel Terrazas Dr, El Paso, TX 79938	79938	El Paso	31.817394	-106.238909	Single Family	4	2.5	2287	5227	2013		Inactive	270000	118.06	2026-03-13T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:07:49.823Z	77			Elpaso														8/12/2026
2236-Decamp-Point-Pl,-El-Paso,-TX-79938	2236 Decamp Point Pl, El Paso, TX 79938	79938	El Paso	31.77113	-106.226146	Single Family	5	3	2138	4792	2013		Inactive	274900	128.58	2026-03-20T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:07:25.515Z	70			Elpaso														8/12/2026
13980-Paseo-Del-Mar-Dr,-El-Paso,-TX-79928	13980 Paseo Del Mar Dr, El Paso, TX 79928	79928	El Paso	31.702053	-106.204614	Single Family	3	2.5	2192	6534	2026	62	Inactive	355999	162.41	2026-03-29T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T10:05:33.154Z	61			Elpaso														8/12/2026
608-Centennial-Dr,-El-Paso,-TX-79912	608 Centennial Dr, El Paso, TX 79912	79912	El Paso	31.85713	-106.570895	Single Family	3	1	1439	6098	1977		Inactive	190000	132.04	2026-04-01T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T09:51:22.261Z	58			Elpaso														8/12/2026
3104-Java-Chip-Pl,-El-Paso,-TX-79938	3104 Java Chip Pl, El Paso, TX 79938	79938	El Paso	31.77101	-106.235857	Single Family	3	2.5	1795	5663	2016		Inactive	269000	149.86	2026-04-02T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T09:51:22.249Z	57			Elpaso														8/12/2026
500-Thunderbird-Dr,-Apt-105,-El-Paso,-TX-79912	500 Thunderbird Dr, Apt 105, El Paso, TX 79912	79912	El Paso	31.838226	-106.526194	Condo	2	1	1040	153767	1966	360	Inactive	182999	175.96	2026-04-04T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T09:51:22.198Z	55			Elpaso														8/12/2026
2248-Rocky-Terrace-Pl,-El-Paso,-TX-79911	2248 Rocky Terrace Pl, El Paso, TX 79911	79911	El Paso	31.919022	-106.568317	Single Family	3	2.5	2487	5663	2024	21	Inactive	425000	170.89	2026-04-20T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T09:35:29.469Z	39			Elpaso														8/12/2026
14904-Sunny-Land-Ave,-El-Paso,-TX-79938	14904 Sunny Land Ave, El Paso, TX 79938	79938	El Paso	31.78825	-106.202482	Single Family	4	2	1800	5663	2017		Inactive	284900	158.28	2026-04-24T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T09:35:29.426Z	35			Elpaso														8/12/2026
12830-Osmotherley-Ave,-El-Paso,-TX-79928	12830 Osmotherley Ave, El Paso, TX 79928	79928	El Paso	31.683986	-106.245546	Single Family	4	2	1563	4792	2019		Inactive	285000	182.34	2026-05-01T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T08:48:36.257Z	28			Elpaso														8/12/2026
13300-Emerald-Fire-Ct,-El-Paso,-TX-79928	13300 Emerald Fire Ct, El Paso, TX 79928	79928	El Paso	31.685862	-106.227359	Single Family	4	2	1863	6534	2026		Inactive	350135	187.94	2026-05-02T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T08:48:36.245Z	27	Hakes Brothers	Emerald Estates															8/12/2026
2212-Tierra-De-Oro-Way,-El-Paso,-TX-79938	2212 Tierra De Oro Way, El Paso, TX 79938	79938	El Paso	31.776089	-106.256236	Single Family	3	2	1484	4792	2002		Inactive	220000	148.25	2026-05-10T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T08:48:34.357Z	19			Elpaso														8/12/2026
15169-Endurance-Ave,-El-Paso,-TX-79938	15169 Endurance Ave, El Paso, TX 79938	79938	El Paso	31.810133	-106.193331	Single Family	4	2.5	1830	5663	2026		Inactive	301450	164.73	2026-05-19T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T07:57:45.696Z	10			Elpaso														8/12/2026
15168-Expectation-Ave,-El-Paso,-TX-79938	15168 Expectation Ave, El Paso, TX 79938	79938	El Paso	31.810759	-106.193514	Single Family	3	2	1593	5663	2026		Inactive	262950	165.07	2026-05-19T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T07:57:45.695Z	10			Elpaso														8/12/2026
12712-Tuscan-Sun-Ct,-El-Paso,-TX-79938	12712 Tuscan Sun Ct, El Paso, TX 79938	79938	El Paso	31.805209	-106.24872	Single Family	3	2.5	2048	6534	2007		Inactive	279950	136.69	2026-05-21T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T07:20:23.051Z	8			Elpaso														8/12/2026
3424-Tierra-Cobre-Dr,-El-Paso,-TX-79938	3424 Tierra Cobre Dr, El Paso, TX 79938	79938	El Paso	31.793356	-106.262222	Single Family	3	2	1165	4792	2003		Inactive	205000	175.97	2026-05-22T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T07:20:23.038Z	7			Elpaso														8/12/2026
1536-Snowy-Plover-St,-El-Paso,-TX-79928	1536 Snowy Plover St, El Paso, TX 79928	79928	El Paso	31.739148	-106.258311	Single Family	5	2.5	2878	6970	2011		Inactive	345000	119.87	2026-05-24T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T05:46:25.262Z	5			Elpaso														8/12/2026
1791-Billy-Casper-Dr,-El-Paso,-TX-79936	1791 Billy Casper Dr, El Paso, TX 79936	79936	El Paso	31.764367	-106.316005	Single Family	4	2	2200	12632	1979		Inactive	355000	161.36	2026-05-25T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T05:46:25.244Z	4			Elpaso														8/12/2026
12052-Miguel-Varela-Ln,-El-Paso,-TX-79936	12052 Miguel Varela Ln, El Paso, TX 79936	79936	El Paso	31.743388	-106.279496	Single Family	3	2	1188	9148	1990		Inactive	195000	164.14	2026-05-27T00:00:00.000Z	2026-05-30T00:00:00.000Z	2026-05-29T05:46:25.213Z	2			Elpaso														8/12/2026
13657-Prime-Vista-Ct,-El-Paso,-TX-79928	13657 Prime Vista Ct, El Paso, TX 79928	79928	El Paso	31.679766	-106.209776	Single Family	4	2	1800	6098	2024		Inactive	317950	176.64	2024-11-01T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:39:49.190Z	573			Elpaso														8/12/2026
1506-Raynolds-St,-El-Paso,-TX-79903	1506 Raynolds St, El Paso, TX 79903	79903	El Paso	31.78896	-106.432568	Single Family	3	2	1536	6098	1945		Inactive	249950	162.73	2025-12-01T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:36:04.374Z	178			Elpaso														8/12/2026
7304-Norte-Brasil-Dr,-El-Paso,-TX-79934	7304 Norte Brasil Dr, El Paso, TX 79934	79934	El Paso	31.972155	-106.356725	Single Family	3	1.5	2117	5227	2025		Inactive	292690	138.26	2025-11-23T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:36:04.368Z	186			Elpaso														8/12/2026
936-Raegil-St,-El-Paso,-TX-79928	936 Raegil St, El Paso, TX 79928	79928	El Paso	31.711144	-106.209433	Single Family	3	2	1479	4792	2026		Inactive	281950	190.64	2026-01-16T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:25:41.863Z	132			Elpaso														8/12/2026
11868-Malecon-Pl,-El-Paso,-TX-79934	11868 Malecon Pl, El Paso, TX 79934	79934	El Paso	31.956519	-106.409925	Single Family	3	2	1723	4792	2026	29	Inactive	294950	171.18	2026-01-21T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:25:41.824Z	127			Elpaso														8/12/2026
3517-Essence-St,-El-Paso,-TX-79938	3517 Essence St, El Paso, TX 79938	79938	El Paso	31.798941	-106.193327	Single Family	5	2	2696	6534	2021		Inactive	330000	122.4	2026-01-29T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:25:41.805Z	119			Elpaso														8/12/2026
3221-Mocha-Freeze-St,-El-Paso,-TX-79938	3221 Mocha Freeze St, El Paso, TX 79938	79938	El Paso	31.775175	-106.237291	Single Family	3	2.5	2479	5227	2015		Inactive	295000	119	2026-02-03T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:09:58.003Z	114			Elpaso														8/12/2026
12589-Blue-Heron-Dr,-El-Paso,-TX-79928	12589 Blue Heron Dr, El Paso, TX 79928	79928	El Paso	31.738996	-106.254803	Single Family	4	3	2205	4356	2021		Inactive	329950	149.64	2026-03-15T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T10:01:10.094Z	74			Elpaso														8/12/2026
4433-N-Stanton-St,-Apt-317,-El-Paso,-TX-79902	4433 N Stanton St, Apt 317, El Paso, TX 79902	79902	El Paso	31.803634	-106.505426	Condo	2	1	1051	148540	1970	349	Inactive	169950	161.7	2026-03-16T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T09:50:28.536Z	73			Elpaso														8/12/2026
14040-Paseo-Del-Mar-Dr,-El-Paso,-TX-79928	14040 Paseo Del Mar Dr, El Paso, TX 79928	79928	El Paso	31.702127	-106.200373	Single Family	4	2	1865	5663	2026	62	Inactive	365950	196.22	2026-03-19T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T09:50:28.482Z	70			Elpaso														8/12/2026
12312-Flora-Alba-Dr,-El-Paso,-TX-79928	12312 Flora Alba Dr, El Paso, TX 79928	79928	El Paso	31.755137	-106.263222	Single Family	3	1	1358	5663	1996		Inactive	230000	169.37	2026-04-06T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T08:52:30.766Z	52			Elpaso														8/12/2026
15109-Laura-Ln,-El-Paso,-TX-79938	15109 Laura Ln, El Paso, TX 79938	79938	El Paso	31.809373	-106.195945	Single Family	4	2.5	2142	5663	2026		Inactive	316950	147.97	2026-04-23T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T07:40:45.033Z	35			Elpaso														8/12/2026
9978-Agena-Ln,-El-Paso,-TX-79924	9978 Agena Ln, El Paso, TX 79924	79924	El Paso	31.896666	-106.403494	Single Family	3	2	2260	7841	1973		Inactive	255000	112.83	2026-04-24T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T07:08:55.817Z	34			Elpaso														8/12/2026
7748-Maya-Ave,-El-Paso,-TX-79912	7748 Maya Ave, El Paso, TX 79912	79912	El Paso	31.863914	-106.573436	Single Family	3	2	1399	2178	1979		Inactive	274950	196.53	2026-05-01T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T06:12:14.254Z	27			Elpaso														8/12/2026
1545-Sierra-Bonita-Dr,-El-Paso,-TX-79936	1545 Sierra Bonita Dr, El Paso, TX 79936	79936	El Paso	31.744171	-106.296193	Single Family	3	1	1224	5663	1986		Inactive	197000	160.95	2026-05-06T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T06:12:14.155Z	22			Elpaso														8/12/2026
13261-Walker-Post-Ave,-El-Paso,-TX-79928	13261 Walker Post Ave, El Paso, TX 79928	79928	El Paso	31.696994	-106.230027	Single Family	4	2.5	1980	5663	2010		Inactive	249900	126.21	2026-05-08T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:53:09.689Z	20			Elpaso														8/12/2026
5017-Margarita-Talamantes,-El-Paso,-TX-79938	5017 Margarita Talamantes, El Paso, TX 79938	79938	El Paso	31.823557	-106.249923	Single Family	3	2	1371	4356	2023		Inactive	239900	174.98	2026-05-06T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:53:09.659Z	22			Elpaso														8/12/2026
12729-Cono-Norte-Dr,-El-Paso,-TX-79934	12729 Cono Norte Dr, El Paso, TX 79934	79934	El Paso	31.976313	-106.355607	Single Family	4	1	1784	5663	2026		Inactive	291950	163.65	2026-05-09T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:53:09.611Z	19			Elpaso														8/12/2026
5933-Emmitt-Smith-St,-El-Paso,-TX-79924	5933 Emmitt Smith St, El Paso, TX 79924	79924	El Paso	31.925074	-106.402168	Single Family	4	1	1675	6098	2026		Inactive	280540	167.49	2026-05-16T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:34:26.927Z	12			Elpaso														8/12/2026
12160-Driftwood-Ln,-El-Paso,-TX-79934	12160 Driftwood Ln, El Paso, TX 79934	79934	El Paso	31.962366	-106.368659	Single Family	3	2	1495	6534	2017		Inactive	249900	167.16	2026-05-15T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:34:26.925Z	13			Elpaso														8/12/2026
1820-War-Path-Dr,-El-Paso,-TX-79911	1820 War Path Dr, El Paso, TX 79911	79911	El Paso	31.895061	-106.566688	Single Family	3	2.5	2250	8712	2021	28	Inactive	508000	225.78	2026-05-16T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:34:26.913Z	12			Elpaso														8/12/2026
10819-Loma-De-Amor-Ln,-El-Paso,-TX-79934	10819 Loma De Amor Ln, El Paso, TX 79934	79934	El Paso	31.929726	-106.445115	Single Family	4	1	2262	9148	1999		Inactive	469900	207.74	2026-05-16T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:34:26.905Z	12			Elpaso														8/12/2026
4984-Jennifer-Claire-Ln,-El-Paso,-TX-79938	4984 Jennifer Claire Ln, El Paso, TX 79938	79938	El Paso	31.823476	-106.246815	Single Family	4	2	1360	4792	2018		Inactive	225000	165.44	2026-05-21T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:21:14.183Z	7			Elpaso														8/12/2026
2200-Honey-Dew-St,-El-Paso,-TX-79938	2200 Honey Dew St, El Paso, TX 79938	79938	El Paso	31.770024	-106.221035	Single Family	4	2.5	1695	5227	2012		Inactive	265000	156.34	2026-05-22T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:18:12.440Z	6			Elpaso														8/12/2026
11505-Crazy-Horse-Dr,-El-Paso,-TX-79936	11505 Crazy Horse Dr, El Paso, TX 79936	79936	El Paso	31.784665	-106.290747	Single Family	3	2	1404	5227	1994		Inactive	225000	160.26	2026-05-23T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:18:12.425Z	5			Elpaso														8/12/2026
5892-Valle-Sonar-Ave,-El-Paso,-TX-79932	5892 Valle Sonar Ave, El Paso, TX 79932	79932	El Paso	31.868192	-106.624405	Single Family	3	2.5	2572	10890	2019		Inactive	505000	196.35	2026-05-24T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:18:12.398Z	4			Elpaso														8/12/2026
7609-Red-Cedar-Dr,-El-Paso,-TX-79911	7609 Red Cedar Dr, El Paso, TX 79911	79911	El Paso	31.914838	-106.572687	Single Family	4	2	1698	522720	2014	7	Inactive	299000	176.09	2026-05-26T00:00:00.000Z	2026-05-29T00:00:00.000Z	2026-05-28T05:18:12.389Z	2			Elpaso														8/12/2026
820-Gato-Rd,-El-Paso,-TX-79932	820 Gato Rd, El Paso, TX 79932	79932	El Paso	31.853011	-106.619461	Single Family	4	6.5	4301	11761	2025	125	Inactive	1295000	301.09	2025-05-28T00:00:00.000Z	2026-05-28T00:00:00.000Z	2026-05-27T10:49:48.914Z	364			Elpaso														8/12/2026
6697-Crucero-Del-Sol-Dr,-El-Paso,-TX-79911	6697 Crucero Del Sol Dr, El Paso, TX 79911	79911	El Paso	31.882513	-106.544731	Single Family	4	2.5	3001	9583	2007		Inactive	457999	152.62	2025-10-02T00:00:00.000Z	2026-05-28T00:00:00.000Z	2026-05-27T10:40:15.961Z	237			Elpaso														8/12/2026
13854-Paseo-Bosque-Ave,-El-Paso,-TX-79928	13854 Paseo Bosque Ave, El Paso, TX 79928	79928	El Paso	31.708928	-106.206599	Single Family	4	2.5	2142	6098	2026	62	Inactive	333950	155.91	2025-10-17T00:00:00.000Z	2026-05-28T00:00:00.000Z	2026-05-27T10:40:15.903Z	222			Elpaso														8/12/2026
