id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	lastSaleDate	lastSalePrice	price_per_sqft	source	cohort	pulled_at
MLS-888291	7408 Scarlet Oak Place, El Paso, TX 79835	79835	El Paso	31.9322192	-106.5919615		4	2	1824	6098		6/3/2024	276950	151.84	mls	2024	8/10/2026
MLS-899918	825 Jalynn Grace, El Paso, TX 79835	79835	El Paso	31.92631266	-106.5865576		4	2	1674	10454		6/10/2024	317900	189.9	mls	2024	8/10/2026
MLS-897127	520 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93202536	-106.5923868		4	2	1504	7841		6/14/2024	261500	173.87	mls	2024	8/10/2026
MLS-889934	7433 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.9330259	-106.5897273		4	2	1782	6534		6/25/2024	271950	152.61	mls	2024	8/10/2026
MLS-889009	8212 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96028028	-106.574781		4	2	1775	6098		6/25/2024	271950	153.21	mls	2024	8/10/2026
MLS-901987	544 Logwood, El Paso, TX 79835	79835	El Paso	31.93202822	-106.5916774		4	2	1501	7841		6/28/2024	264500	176.22	mls	2024	8/10/2026
MLS-901381	552 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93202436	-106.5915133		4	2	1515	7841		7/3/2024	266950	176.2	mls	2024	8/10/2026
MLS-889932	7425 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.9329484	-106.5897269		4	2	1824	6534		7/5/2024	277950	152.38	mls	2024	8/10/2026
MLS-894672	549 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93309655	-106.5916666		4	2	1555	6534		7/12/2024	252000	162.06	mls	2024	8/10/2026
MLS-894486	546 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.933834	-106.5919421		4	2	1490	6534		7/22/2024	244400	164.03	mls	2024	8/10/2026
MLS-900056	556 Logwood, El Paso, TX 79835	79835	El Paso	31.93202243	-106.5914312		4	2	1408	7841		7/25/2024	261500	185.72	mls	2024	8/10/2026
MLS-894481	554 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.93383821	-106.5916685		4	2	1555	6534		7/31/2024	256100	164.69	mls	2024	8/10/2026
MLS-894677	533 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93309612	-106.5924504		4	2	1555	6534		7/1/2024	256100	164.69	mls	2024	8/10/2026
MLS-904974	816 Jalynn Grace, El Paso, TX 79835	79835	El Paso	31.92619676	-106.5866551		4	2	1841	10019		8/23/2024	333000	180.88	mls	2024	8/10/2026
MLS-892653	525 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.93393598	-106.5926028		4	2	1824	6970		8/26/2024	273950	150.19	mls	2024	8/10/2026
MLS-892654	529 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.93393875	-106.592458		4	2	1782	0		9/6/2024	271950	152.61	mls	2024	8/10/2026
MLS-894664	538 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.93382892	-106.5922075		4	2	1555	6534		10/2/2024	252000	162.06	mls	2024	8/10/2026
MLS-908112	569 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93211671	-106.5905658		4	2	1824	6098		10/11/2024	277000	151.86	mls	2024	8/10/2026
MLS-894668	565 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93308269	-106.5910961		4	2	1555	6534		11/18/2024	256100	164.69	mls	2024	8/10/2026
MLS-903117	7201 BOSQUE Road, El Paso, TX 79835	79835	El Paso	31.92036134	-106.6067857		4	2	3710	443005		11/26/2024	750000	202.16	mls	2024	8/10/2026
MLS-901737	428 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1487	5663		11/30/2024	239950	161.37	mls	2024	8/10/2026
MLS-901736	425 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1487	5663		11/30/2024	239950	161.37	mls	2024	8/10/2026
MLS-901743	429 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		11/30/2024	230950	165.32	mls	2024	8/10/2026
MLS-901739	424 Santiago Munos Street, El Paso, TX 79835	79835	El Paso				4	2	1487	5663		11/30/2024	239950	161.37	mls	2024	8/10/2026
MLS-901738	456 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1487	5663		11/30/2024	239950	161.37	mls	2024	8/10/2026
MLS-901489	7718 Cottonwood Street, El Paso, TX 79835	79835	El Paso				4	2	1487	5227		11/30/2024	239950	161.37	mls	2024	8/10/2026
MLS-901750	448 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1350	5663		11/30/2024	233950	173.3	mls	2024	8/10/2026
MLS-901745	452 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		11/30/2024	230950	165.32	mls	2024	8/10/2026
MLS-901741	433 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		11/30/2024	230950	165.32	mls	2024	8/10/2026
MLS-901742	453 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		11/30/2024	230950	165.32	mls	2024	8/10/2026
MLS-901751	432 Santiago Munos Street, El Paso, TX 79835	79835	El Paso				4	2	1350	5663		11/30/2024	223950	165.89	mls	2024	8/10/2026
MLS-901746	428 Santiago Munos Street, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		11/30/2024	230950	165.32	mls	2024	8/10/2026
MLS-909068	413 ISAIAS Avenue, El Paso, TX 79835	79835	El Paso	31.91874891	-106.594735		4	2	1550	8276		11/30/2024	250000	161.29	mls	2024	8/10/2026
MLS-901740	7714 Cottonwood Street, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		12/3/2024	230950	165.32	mls	2024	8/10/2026
MLS-901748	449 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1350	5663		12/3/2024	223950	165.89	mls	2024	8/10/2026
MLS-901744	432 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1397	5663		12/3/2024	230950	165.32	mls	2024	8/10/2026
MLS-901749	433 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1350	5663		12/3/2024	217250	160.93	mls	2024	8/10/2026
MLS-901461	437 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1658	5663		12/14/2024	267950	161.61	mls	2024	8/10/2026
MLS-913567	534 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.93382638	-106.5923403		4	2	1490	6534		12/27/2024	245400	164.7	mls	2024	8/10/2026
MLS-901462	465 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1652	5663		12/26/2024	269950	163.41	mls	2024	8/10/2026
MLS-901466	464 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1652	5663		12/26/2024	269950	163.41	mls	2024	8/10/2026
MLS-901465	436 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1652	5663		12/26/2024	269950	163.41	mls	2024	8/10/2026
MLS-901735	457 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1487	5663		12/30/2024	245950	165.4	mls	2024	8/10/2026
MLS-901463	420 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1652	5663		1/13/2025	269950	163.41	mls	2025	8/10/2026
MLS-901491	429 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1487	5663		1/27/2025	245950	165.4	mls	2025	8/10/2026
MLS-901464	421 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	2	1652	5663		2/8/2025	273950	165.83	mls	2025	8/10/2026
MLS-901467	420 Santiago Munos Street, El Paso, TX 79835	79835	El Paso				4	2	1652	5663		2/26/2025	273950	165.83	mls	2025	8/10/2026
MLS-901460	421 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	2	1658	5663		3/4/2025	273950	165.23	mls	2025	8/10/2026
MLS-927370	7421 Los Poblanos Drive, El Paso, TX 79835	79835	El Paso	31.92683675	-106.593637		4	2	1674	14375		8/22/2025	335000	200.12	mls	2025	8/10/2026
MLS-888292	7412 Scarlet Oak Place, El Paso, TX 79835	79835	El Paso	31.93225346	-106.5919612		4	3	1998	5663		4/27/2024	286950	143.62	mls	2024	8/10/2026
MLS-889931	7421 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.93290965	-106.5897267		4	3	1998	6534		5/1/2024	289950	145.12	mls	2024	8/10/2026
MLS-888285	7400 Scarlet Oak Place, El Paso, TX 79835	79835	El Paso	31.93215068	-106.5919622		4	3	1998	6534		5/13/2024	289450	144.87	mls	2024	8/10/2026
MLS-891764	7405 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.93230453	-106.5897232		4	3	1998	6970		6/1/2024	286950	143.62	mls	2024	8/10/2026
MLS-894466	7437 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.93306466	-106.5897275		4	3	1998	8712		7/2/2024	292950	146.62	mls	2024	8/10/2026
MLS-894175	582 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93355184	-106.5907217		4	3	1998	16553		7/12/2024	306950	153.63	mls	2024	8/10/2026
MLS-905987	872 LAZARO Place, El Paso, TX 79835	79835	El Paso	31.90958304	-106.5905152		4	3	2159	14375		9/5/2024	330000	152.85	mls	2024	8/10/2026
MLS-900138	632 Teak Court, El Paso, TX 79835	79835	El Paso	31.93275965	-106.5892072		4	3	2110	6098		9/10/2024	337550	159.98	mls	2024	8/10/2026
MLS-909101	633 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93212414	-106.58919		4	3	1959	6098		12/12/2024	314230	160.4	mls	2024	8/10/2026
MLS-913583	7404 Alder Place, El Paso, TX 79835	79835	El Paso	31.93215785	-106.592825		4	3	1986	6098		3/14/2025	322950	162.61	mls	2025	8/10/2026
MLS-902800	260 DIXIE Street A, El Paso, TX 79835	79835	El Paso	31.91665422	-106.6073948		4	3	1624	10454		3/24/2025	115000	70.81	mls	2025	8/10/2026
MLS-918946	7409 Scarlet Oak Place, El Paso, TX 79835	79835	El Paso	31.93222012	-106.5920965		4	3	1986	6098		4/7/2025	319950	161.1	mls	2025	8/10/2026
MLS-915972	7408 TAMARACK Place, El Paso, TX 79835	79835	El Paso	31.93295011	-106.5882817		4	3	1568	6534		4/8/2025	269500	171.88	mls	2025	8/10/2026
MLS-894111	578 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93348021	-106.590719		4	3	2304	25700		8/24/2024	342950	148.85	mls	2024	8/10/2026
MLS-895293	708 PHIL HANSEN Drive, El Paso, TX 79835	79835	El Paso	31.92339986	-106.5898981		4	3	3260	11326		4/18/2024	401500	123.16	mls	2024	8/10/2026
MLS-887077	1213 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96031367	-106.5746449		4	3	2035	6098		4/22/2024	305950	150.34	mls	2024	8/10/2026
MLS-891894	7405 Chestnut Place, El Paso, TX 79835	79835	El Paso				4	3	1664	6534		4/29/2024	284500	170.97	mls	2024	8/10/2026
MLS-887079	1322 Meadow Road, El Paso, TX 79835	79835	El Paso	31.96033433	-106.5740786		4	3	2035	7841		4/30/2024	305950	150.34	mls	2024	8/10/2026
MLS-889156	586 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93362347	-106.5907243		4	3	2013	9148		5/4/2024	297950	148.01	mls	2024	8/10/2026
MLS-888290	7404 Scarlet Oak Place, El Paso, TX 79835	79835	El Paso	31.93218494	-106.5919618		4	3	2013	5663		5/10/2024	292950	145.53	mls	2024	8/10/2026
MLS-888675	508 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93201169	-106.5928243		4	3	1664	7841		5/14/2024	284500	170.97	mls	2024	8/10/2026
MLS-890690	7409 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.93248522	-106.5897242		4	3	2013	6534		5/25/2024	296950	147.52	mls	2024	8/10/2026
MLS-890840	7401 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.93212385	-106.5897221		4	3	2304	8276		5/29/2024	331450	143.86	mls	2024	8/10/2026
MLS-899381	516 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93202081	-106.5925326		4	3	1664	7841		5/28/2024	286500	172.18	mls	2024	8/10/2026
MLS-901984	524 Logwood, El Paso, TX 79835	79835	El Paso	31.93202992	-106.592241		4	3	1664	7841		6/10/2024	284500	170.97	mls	2024	8/10/2026
MLS-894102	574 Osier Drive, El Paso, TX 79835	79835	El Paso	31.93340858	-106.5907164		4	3	2013	13504		7/11/2024	306950	152.48	mls	2024	8/10/2026
MLS-889933	7429 White Cedar Place, El Paso, TX 79835	79835	El Paso	31.93298715	-106.5897271		4	3	2013	6534		7/11/2024	298500	148.29	mls	2024	8/10/2026
MLS-898480	536 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93203209	-106.5918415		4	3	1664	7841		7/12/2024	286500	172.18	mls	2024	8/10/2026
MLS-903023	548 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.93202629	-106.5915953		4	3	1667	7841		7/31/2024	289950	173.94	mls	2024	8/10/2026
MLS-894103	521 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.9339332	-106.5927476		4	3	2142	7405		9/10/2024	308450	144	mls	2024	8/10/2026
MLS-902565	7425 Los Poblanos Drive, El Paso, TX 79835	79835	El Paso	31.92686927	-106.593632		4	3	2179	13068		10/4/2024	410000	188.16	mls	2024	8/10/2026
MLS-900807	7417 Alder Place, El Paso, TX 79835	79835	El Paso	31.93226356	-106.5929581		4	3	1664	6534		4/14/2025	294950	177.25	mls	2025	8/10/2026
MLS-919275	520 Gina Vega Drive, El Paso, TX 79835	79835	El Paso	31.92533435	-106.5941457		4	3	2568	10890		5/16/2025	395000	153.82	mls	2025	8/10/2026
MLS-905297	2351 ENCHANTED GEM, El Paso, TX 79835	79835	El Paso	31.92081414	-106.5708622		4	4	2261	10890		10/18/2024	459950	203.43	mls	2024	8/10/2026
MLS-887282	1325 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.9599825	-106.5746545		4	3	1983	6098		4/22/2024	280950	141.68	mls	2024	8/10/2026
MLS-889076	8229 Tom Mays Drive, El Paso, TX 79835	79835	El Paso	31.95909295	-106.572139		4	3	1730	7405		4/27/2024	269950	156.04	mls	2024	8/10/2026
MLS-889075	8209 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96030136	-106.5746453		4	3	1730	6098		5/4/2024	269950	156.04	mls	2024	8/10/2026
MLS-887285	1325 Meadow Road, El Paso, TX 79835	79835	El Paso	31.96044864	-106.5740653		4	3	1983	6534		6/1/2024	283950	143.19	mls	2024	8/10/2026
MLS-889014	8213 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96027746	-106.5746459		4	3	1687	6098		6/1/2024	263950	156.46	mls	2024	8/10/2026
MLS-887284	1317 Meadow Road, El Paso, TX 79835	79835	El Paso	31.96044959	-106.5741024		4	3	1983	6970		6/25/2024	283950	143.19	mls	2024	8/10/2026
MLS-887279	1209 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.9603255	-106.5746446		4	3	1983	6098		8/26/2024	279950	141.17	mls	2024	8/10/2026
MLS-901485	469 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	3	1687	6098		11/30/2024	273950	162.39	mls	2024	8/10/2026
MLS-901471	441 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	3	1599	5663		11/30/2024	259950	162.57	mls	2024	8/10/2026
MLS-901486	416 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1687	6098		11/30/2024	265731	157.52	mls	2024	8/10/2026
MLS-901468	7706 Cottonwood Street, El Paso, TX 79835	79835	El Paso				4	3	1599	5663		11/30/2024	261950	163.82	mls	2024	8/10/2026
MLS-901487	444 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1687	5663		11/30/2024	271950	161.2	mls	2024	8/10/2026
MLS-901478	416 Santiago Munos Street, El Paso, TX 79835	79835	El Paso				4	3	1599	6098		11/30/2024	259950	162.57	mls	2024	8/10/2026
MLS-901475	424 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1599	5663		11/30/2024	259950	162.57	mls	2024	8/10/2026
MLS-901479	7710 Cottonwood Street, El Paso, TX 79835	79835	El Paso				4	3	1687	5227		11/30/2024	271950	161.2	mls	2024	8/10/2026
MLS-901476	440 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1599	5663		11/30/2024	259950	162.57	mls	2024	8/10/2026
MLS-901477	460 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1599	5663		11/30/2024	259950	162.57	mls	2024	8/10/2026
MLS-902386	514 Spanish Oak Drive, El Paso, TX 79835	79835	El Paso	31.93379554	-106.5929968		4	3	1928	7405		12/4/2024	329950	171.14	mls	2024	8/10/2026
MLS-901483	445 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	3	1687	5663		12/13/2024	271950	161.2	mls	2024	8/10/2026
MLS-901480	7726 Cottonwood Street, El Paso, TX 79835	79835	El Paso				4	3	1687	5227		12/14/2024	271950	161.2	mls	2024	8/10/2026
MLS-901474	417 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1599	6098		12/26/2024	261950	163.82	mls	2024	8/10/2026
MLS-901488	468 Miguel Payan Court, El Paso, TX 79835	79835	El Paso				4	3	1687	6098		12/26/2024	273950	162.39	mls	2024	8/10/2026
MLS-901481	417 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	3	1687	6098		2/3/2025	273950	162.39	mls	2025	8/10/2026
MLS-901473	461 Josefa Cerezerez Street, El Paso, TX 79835	79835	El Paso				4	3	1599	5663		2/24/2025	263950	165.07	mls	2025	8/10/2026
MLS-913010	7380 Seventh Street, El Paso, TX 79835	79835	El Paso	31.92534461	-106.592244		4	3	2884	11326		3/19/2025	455000	157.77	mls	2025	8/10/2026
MLS-916655	2383 Enchanted Knl Lane, El Paso, TX 79835	79835	El Paso	31.92155737	-106.5673904		4	3	2173	8276		3/24/2025	475000	218.59	mls	2025	8/10/2026
MLS-887082	1320 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.95999714	-106.5747892		4	4	1930	6098		8/26/2024	293950	152.31	mls	2024	8/10/2026
MLS-887286	1321 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.95999433	-106.5746542		4	4	2143	6098		4/16/2024	299950	139.97	mls	2024	8/10/2026
MLS-887288	8200 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96035197	-106.5747789		4	4	2064	6534		4/22/2024	293950	142.42	mls	2024	8/10/2026
MLS-887289	8201 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96034915	-106.5746439		4	4	2064	6970		5/28/2024	293950	142.42	mls	2024	8/10/2026
MLS-889019	8221 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96022967	-106.5746473		4	4	2064	6098		6/20/2024	293950	142.42	mls	2024	8/10/2026
MLS-887287	1318 Meadow Road, El Paso, TX 79835	79835	El Paso	31.96033481	-106.5740972		4	4	2143	6970		7/25/2024	299950	139.97	mls	2024	8/10/2026
MLS-888987	8225 Hickerson Drive, El Paso, TX 79835	79835	El Paso	31.96020577	-106.574648		4	4	1930	6970		7/25/2024	293950	152.31	mls	2024	8/10/2026
MLS-904775	361 Corregidor Avenue, El Paso, TX 79835	79835	El Paso	31.93279014	-106.5957514		5	1	1719	12197		8/21/2024	140500	81.73	mls	2024	8/10/2026
MLS-920884	215 Crystal Marie, El Paso, TX 79835	79835	El Paso	31.90092114	-106.598339		5	2	2438	11761		6/27/2025	215000	88.19	mls	2025	8/10/2026
MLS-897006	560 Logwood Avenue, El Paso, TX 79835	79835	El Paso	31.9320205	-106.5913491		5	3	3059	7841		4/15/2024	397950	130.09	mls	2024	8/10/2026
MLS-912440	1067 Gardner Road, El Paso, TX 79835	79835	El Paso	31.90100815	-106.63813		5	3	3763	87120		11/19/2024	525000	139.52	mls	2024	8/10/2026
MLS-899057	417 LA FLORIDA Drive, El Paso, TX 79835	79835	El Paso	31.92455514	-106.5957274		5	3	3189	17860		7/31/2024	400000	125.43	mls	2024	8/10/2026
MLS-886854	7350 La Casa Way, El Paso, TX 79835	79835	El Paso	31.92477149	-106.5910896		5	3	3595	10890		4/1/2024	374950	104.3	mls	2024	8/10/2026
MLS-924292	720 Gold Beach Drive, El Paso, TX 79835	79835	El Paso	31.92754555	-106.5896403		5	3	2372	20038		7/14/2025	445000	187.61	mls	2025	8/10/2026
MLS-911245	7405 Los Poblanos Dr. Drive, El Paso, TX 79835	79835	El Paso	31.92669448	-106.5936583		5	4	2780	19166		12/2/2024	550000	197.84	mls	2024	8/10/2026
MLS-921351	15551 LOWELL Road, El Paso, TX 79836	79836	El Paso	31.6413141	-106.127862		1	1	696	46609		8/12/2025	70000	100.57	mls	2025	8/10/2026
MLS-899634	12190 ATACAMA Lane, El Paso, TX 79836	79836	El Paso	31.60252415	-106.2502404		1	5	1785	38768		7/22/2024	150000	84.03	mls	2024	8/10/2026
MLS-907051	15402 Gus Hickerson Drive, El Paso, TX 79836	79836	El Paso	31.84990405	-106.1411172		2	2	1767.2	88427		1/15/2025	322000	182.21	mls	2025	8/10/2026
MLS-910289	361 Carmen Ginger Road, El Paso, TX 79836	79836	El Paso	31.58639625	-106.2406773		2	2	1389	25700		3/7/2025	150000	107.99	mls	2025	8/10/2026
MLS-925159	361 Carmen Ginger Road, El Paso, TX 79836	79836	El Paso	31.58639625	-106.2406773		2	2	1389	25700		6/26/2025	175000	125.99	mls	2025	8/10/2026
MLS-906512	12356 Tellurite Drive, El Paso, TX 79836	79836	El Paso	31.59985123	-106.2408847		3	2	1752	21344		8/7/2024	192500	109.87	mls	2024	8/10/2026
MLS-905618	851 AGUA MINERAL Place, El Paso, TX 79836	79836	El Paso	31.65714504	-106.1417331		3	1	1416	15682		9/12/2024	186000	131.36	mls	2024	8/10/2026
MLS-909294	12468 MANKATO Road, El Paso, TX 79836	79836	El Paso	31.61023699	-106.2209791		3	1	1376	108900		11/11/2024	210000	152.62	mls	2024	8/10/2026
MLS-907513	242 McKinney Street, El Paso, TX 79836	79836	El Paso	31.58957261	-106.2311578		3	1	1200	7405		2/28/2025	100000	83.33	mls	2025	8/10/2026
MLS-905147	13121 Colby Drive, El Paso, TX 79836	79836	El Paso	31.58651096	-106.2428742		3	2	1190	21344		8/28/2024	176000	147.9	mls	2024	8/10/2026
MLS-915561	12354 Western Park Street, El Paso, TX 79836	79836	El Paso	31.6014261	-106.2357664		3	2	1466	10454		2/28/2025	215000	146.66	mls	2025	8/10/2026
MLS-895305	350 VIDA BONITA Way, El Paso, TX 79836	79836	El Paso	31.60465671	-106.2365457		3	2	1470	8712		4/29/2024	218000	148.3	mls	2024	8/10/2026
MLS-895795	126 ALAMITO CREEK Avenue, El Paso, TX 79836	79836	El Paso	31.57513491	-106.2251689		3	2	1375	4792		4/29/2024	200000	145.45	mls	2024	8/10/2026
MLS-901523	123 Santa Fe River Way, El Paso, TX 79836	79836	El Paso	31.57548732	-106.227481		3	2	1211	5663		6/17/2024	195000	161.02	mls	2024	8/10/2026
MLS-900623	14636 PORTAGE Place, El Paso, TX 79836	79836	El Paso	31.65945301	-106.1807971		3	2	1464	10019		6/20/2024	125000	85.38	mls	2024	8/10/2026
MLS-908326	12160 Atacama Lane, El Paso, TX 79836	79836	El Paso	31.6030757	-106.2509401		3	2	1064	37897		12/11/2024	160000	150.38	mls	2024	8/10/2026
MLS-912069	13811 ALAMITO CREEK Avenue, El Paso, TX 79836	79836	El Paso	31.57563901	-106.2286415		3	2	1111	5227		12/23/2024	185000	166.52	mls	2024	8/10/2026
MLS-911959	172 HANSARD Drive, El Paso, TX 79836	79836	El Paso	31.58780552	-106.2379391		3	2	2235	21344		12/31/2024	289000	129.31	mls	2024	8/10/2026
MLS-906382	359 FM 1110, El Paso, TX 79836	79836	El Paso	31.58930415	-106.227484		3	2	2099	9583		1/17/2025	200000	95.28	mls	2025	8/10/2026
MLS-911247	13803 Alamito Creek Ave Avenue, El Paso, TX 79836	79836	El Paso	31.57602153	-106.2290191		3	2	1252	4792		2/25/2025	199999	159.74	mls	2025	8/10/2026
MLS-917535	330 Denton Road, El Paso, TX 79836	79836	El Paso	31.56926934	-106.2219073		3	2	2357	21344		3/20/2025	165000	70	mls	2025	8/10/2026
MLS-917707	13808 RIO CONCHOS Road, El Paso, TX 79836	79836	El Paso	31.57700314	-106.2276915		3	2	1445	6534		4/11/2025	195000	134.95	mls	2025	8/10/2026
MLS-912966	460 VILLA BONITA Road, El Paso, TX 79836	79836	El Paso				3	2	1446	10454		4/21/2025	255000	176.35	mls	2025	8/10/2026
MLS-919055	410 Perla Bonita Road, El Paso, TX 79836	79836	El Paso	31.60706056	-106.2373847		3	2	1350	10454		4/30/2025	235000	174.07	mls	2025	8/10/2026
MLS-921010	117 RIO ALAMO Way, El Paso, TX 79836	79836	El Paso	31.57521238	-106.2265229		3	2	1246	4792		6/18/2025	185000	148.48	mls	2025	8/10/2026
